"녹화","Tree-planting"
"농구","Basketball"
"달다","To hang"
"매번","Every time"
"먹다","Go deaf"
"무관심하다","Be indifferent to"
"무사하다","Be safe, peaceful"
"밤낮","Night and day, always"
"배구","Volleyball"
"번역하다","To translate"
"병아리","Chick, baby chicken"
"부지런하다","Be diligent"
"부피","bulk,size"
"비기다","End in a tie, to be even-even.  Same as 무승부를 기록하다"
"생활용품","Necessities for daily life"
"선풍기","A fan"
"세로","Length"
"섹시하다","To be sexy"
"소비하다","Consumption"
"수리하다","repair,mending"
"스물","Twenty"
"식료품","Articles for food"
"식히다","To cool, let cool. 차게 하다"
"싫어지다","To become distasteful"
"씻기다","wash,be washed"
"얼리다","Freeze, make ice"
"여직원","Female employee"
"열리다","To bear fruit"
"옆방","The room next door"
"오피스텔","Office hotel (studio apt)"
"올가을","This fall"
"와이셔츠","A white dress shirt"
"원피스","(one-piece) a dress"
"윗사람","A superior, one’s older somebody"
"이민","Emigration"
"이성","The opposite sex"
"이혼하다","To get divorced"
"인제","Now"
"입사하다","To join/enter a company"
"재우다","Put to sleep"
"전시되다","To be exhibited,ddisplayed"
"졸리다","Feel sleepy,drowsy"
"졸음","sleepiness,drowsiness"
"종이컵","A paper cup"
"주문","An incantation, a spell"
"지능","intelligence,intellect, raw intelligence"
"쩔쩔매다","To be at a loss, be confused"
"철","Discretion, prudence (Become sensible, wise)"
"청바지","Blue jeans"
"추가되다","To be added"
"치료법","A curative means"
"치우다","VST + Do away with, get rid of"
"코끼리","An elephant"
"콘서트","Concert"
"큰소리","A loud voice, loudly"
"큰아들","Oldest son"
"특급","In a special class"
"평일","A weekday"
"풀어지다","To get loose; to turn soft (noodles)"
"한겨울","Midwinter, the dead of winter"
"한평생","A lifetime"
"해수욕장","A swimming beach"
"핸드폰","Cell phone"
"허허","Ha-ha, with a laugh"
"호실","Tells you the room number"
"휴지통","Waste paper basket"
"흐려지다","Get cloudy, overcast"
"희망하다","Hope"
"힘들어하다","To be exacting, tolling"
"강의하다","To give a lecture"
"걱정되다","To become worried"
"공연하다","Offer a performance"
"귤","A Jeju orange"
"내과","Internal medicine"
"넷째","Fourth"
"목걸이","Necklace"
"무지개","A rainbow"
"문법","Grammar"
"볶음","Roasted sth"
"볼링","Bowling"
"비둘기","Pigeon"
"생활비","Cost of living"
"스키장","Place to ski"
"시대적","Of the times"
"쓰다","Bitter (vegetables)"
"앞문","The front gate"
"인도","pavement,sidewalk"
"책방","Reading room"
"추가하다","To add sth, to supplement"
"칠판","The blackboard"
"크리스마스","Christmas"
"탁구","ping-pong,table tennis"
"현대적","Modern (adj)"
"구","9"
"나흘","Four days"
"늦가을","Late autumn"
"다이어트","Diet"
"목요일","Thursday"
"못생기다","Ugly"
"영화관","Movie theater"
"예술적","Artistic"
"장모","A man’s mother in law"
"중국집","Chinese restaurant"
"지우개","An eraser"
"지하도","Underground road"
"튀김","Batter-fried food"
"고궁","An ancient palace"
"고속버스","Bus for the freeway"
"단추","A button"
"대중적","Of the masses"
"미역","Brown seaweed"
"반말","Crude language"
"분홍색","Pink color"
"사","four,the fourth"
"소포","A parcel,package"
"손녀","Granddaughter"
"수영장","Swimming pool"
"아래층","Lower floor"
"일본어","Japanese"
"작은아버지","An uncle younger than your father"
"잠옷","Pajamas"
"장갑","A pair of gloves"
"초순","The first third of a month"
"퇴원하다","To leave the hospital"
"하순","The final third of the month"
"갈비","The ribs"
"기혼","Married"
"대장","A seal, stamp"
"모레","The day after tomorrow"
"삼계탕","Chicken soup"
"생신","A birthday"
"서른","Thirty"
"시내버스","Inner-city bus"
"아홉","Nine"
"예약하다","To book in advance, pledge"
"우표","A postage stamp"
"장미","A rose"
"천둥","Thunder"
"퇴원","Leaving the hospital"
"파란색","Blue"
"게으르다","Lazy"
"기념품","A momento"
"냉면","Cold noodles soup"
"단풍","Fall foliage"
"독일어","German"
"문학적","Literary"
"미끄럽다","To be slippery"
"복숭아","Peach"
"비빔밥","Vegetarian dish of rice and vegetables"
"여든","Eighty"
"외아들","The only son"
"이따가","A little later"
"일흔","Seventy"
"장인","A man’s father in law, the wife\\`s father"
"화요일","Tuesday"
"강아지","Puppy"
"닷새","Five days"
"선물하다","Give a gift"
"아이스크림","Ice cream"
"외할아버지","A maternal grandfather"
"요리하다","To cook (food)"
"입국","Entering a country"
"주차","Parking"
"체육관","Gymnasium"
"최소","At the least, the minimum"
"칠","Seven"
"칼국수","Knife-cut noodles"
"큰아버지","Uncle older than one’s father"
"홍차","Tea, black tea"
"국민적","National or  for citizens"
"국제선","International airline"
"맛없다","Bad flavor"
"백","One hundred"
"사십","40"
"안과","Ophthalmology"
"연락처","a way to make contact (usually means a phone number)"
"연세","Age, years of age"
"예식장","A ceremony hall"
"월세","Monthly rent"
"위층","The upper floor"
"인삼차","Ginseng tea"
"진찰","A medical diagnosis, investigation"
"초록색","Green"
"축구공","A soccer ball"
"큰딸","Oldest daughter"
"팔","Eight"
"결석","Absent"
"김치찌개","Spicy cabbage soup"
"녹차","Green tea"
"독감","Influenza"
"만두","Chinese dumplings"
"발음하다","Pronounce"
"보라색","Purple"
"복습하다","To review"
"스케이트","Skate"
"실례하다","To be impolite"
"그렇게","And so. like that"
"여섯","Six"
"연두색","Light green"
"온돌","The korean under-floor heating system"
"육","The number six"
"일곱","Seven"
"출입국","Entry into a country"
"클래식","Classic"
"팝송","Pop song"
"팩스","Fax"
"깍두기","Sliced white radish kimchee"
"국내선","Domestic airline"
"복습","Reviewing"
"삼십","30"
"성함","Your (his) esteemed name"
"세탁소","Laundromat"
"시외버스","Inter-city bus"
"야구장","Baseball field"
"오십","Fifty"
"운동복","Exercise clothes"
"작은아들","Younger son"
"잠자리","Dragonfly"
"주차하다","To park"
"중국어","Chinese"
"청소기","A vacuum cleaner"
"칠십","Seventy"
"필통","Pencil case"
"학생증","Student identification"
"형수","The wife of one’s older brother"
"경상도","Kyung-San-Do province (ulsan or kyungju)"
"공항버스","Bus to the airport"
"관광버스","Tourist bus"
"그저께","The day before yesterday"
"냉방","A cold or unheated room"
"눈병","An eye disease"
"다섯째","Fifth"
"배추김치","Pickled cabbage"
"사탕","Sugar"
"색연필","Colored pencil"
"소아과","Pediatrics"
"양력","The solar calendar"
"예순","Sixty"
"오","Five"
"작은어머니","An aunt younger than your mother"
"축구장","Soccer field"
"한글날","Korean writing system national holiday"
"한식","Korean food"
"세종대왕","King sejong, who invented Hangul"
"넉","The fourth"
"메일","Mail"
"복사기","Memeograph"
"빗","A comb"
"설렁탕","Beef soup with rice"
"종로","Famous street in Seoul"
"신라","One dynasty in ancient korea"
"십","10"
"아드님","Your esteemed son"
"천","Thousand"
"결석하다","To be absent"
"기념일","Commemoration day"
"까만색","Black"
"내후년","The year after next year"
"쉰","50"
"시아버지","one’s husband’s father"
"식품점","Grocery store"
"약혼녀","A girl who is engaged"
"어저께","Yesterday"
"영상","Above zero"
"예매하다","Advance purchase"
"예습","Preparation of lessons"
"예습하다","To prepare lessons, rehearse"
"육십","Sixty"
"출석하다","attendance,presence"
"큰어머니","The wife of the elder brother of one’s father"
"팔십","80"
"멍멍","A bruise"
"분필","Chalk"
"약혼자","A fiance, an engaged person"
"양식","raising,farming,culture"
"억","One hundred million"
"여덟","Eight"
"외과","Surgery"
"제과점","Confectionary store"
"중식","Chinese food"
"케첩","Ketchup"
"편의점","Convenient store"
"갈비탕","Beef-rib soup"
"검정색","A large sum of money"
"미용실","Beauty salon"
"아흔","Ninety"
"이십","Twenty"
"충청도","Area around daejon city"
"설악산","Famous mountain"
"조선","Name for ancient korea culture"
"거꾸로","Backwards or  bottom up or  the wrong way"
"인천공항","Incheon international airport"
"저렇게","Like that"
"대전","Daejon city"
"뉴욕","New york"
"풍경","Landscape, scenery"
"아프리카","Africa"
"근본","The foundation or  basis"
"정리","arrangment,regulation,adjustment"
"도쿄(동경)","Tokyo"
"워낙","By nature, primarily, by constitution"
"독일","Germany"
"이렇게","In this way"
"발달하다","To advance"
"지적하다","To indicate, point out"
"영국","England"
"회사","A company"
"유럽","Europe"
"의식","Consciuosness, awareness"
"구십","90"
"아시아","Asia"
"기다리다","To wait"
"인천","Incheon city"
"거기","There (location)"
"일식","Japanese food"
"작은딸","Younger daughter"
"저곳","That place over there"
"초등학생","An elementary school student"
"하얀색","White"
"남미","South america"
"금강산","The Diamond Mountains"
"전주","Junju"
"전라도","South-western region of south korea"
"북한","North korea"
"부산","Busan, city in SE Korea, with largest beach in S.Korea"
"미국","America"
"백두산","Korean mountain"
"백제","Historical Korean government"
"베이징(북경)","Beijing"
"우리나라","Korea"
"대한민국","Korea"
"한국","Korea"
"강원도","Region surrounding seoul"
"경기도","Region surrounding seoul"
"경복궁","Region surrounding seoul"
"경주","Region surrounding seoul"
"고구려","Region surrounding seoul"
"고려","Region surrounding seoul"
"광주","Region surrounding seoul"
"김포공항","KimPo Domestic (sometimes international) airport"
"울산","Ulsan, home of hyundai car company and hyundai shipbuilding in kyungsamnamdo"
"호남","The HONAM district, which is CHOLLA-DO in S.W south korea"
"일본","Japan"
"파리","Paris"
"지리산","Chili mountain, very beautiful"
"제주도","Tourist island off south S.Korea"
"서울","Seoul"
"서울역","Seoul train station"
"남대문","Seoul’s old south gate"
"한강","The han river, runs through Seoul"
"한라산","Halla-san mountain"
"한반도","The korean peninsula"
"평양","Capital of north korea"
"프랑스","France"
"호주","Australia"
"남대문시장","Shopping center in seoul"
"남산","Mountain in south central seoul"
